feature_set,component,candidate,horizon,stage,feature,gain,gain_fraction
base,R_t,hurdle,osi_target_t06h,magnitude,osi_mean_72h,605.4165954589844,0.0014705436520636103
base,R_t,hurdle,osi_target_t06h,magnitude,osi_max_72h,1697.2640953063965,0.004122617318304747
base,R_t,hurdle,osi_target_t06h,magnitude,osi_std_72h,3242.4837169647217,0.007875921939812644
base,R_t,hurdle,osi_target_t06h,magnitude,outage_pct_mean_72h,572.4387111663818,0.0013904410933152675
base,R_t,hurdle,osi_target_t06h,magnitude,outage_pct_max_72h,3080.3557777404785,0.007482116725953888
base,R_t,hurdle,osi_target_t06h,magnitude,N_t_mean_72h,11570.913853645325,0.0281054963535531
base,R_t,hurdle,osi_target_t06h,magnitude,N_t_max_72h,1531.1983261108398,0.0037192472016820827
base,R_t,hurdle,osi_target_t06h,magnitude,R_t_mean_72h,1023.1692161560059,0.0024852556191731425
base,R_t,hurdle,osi_target_t06h,magnitude,R_t_max_72h,2143.7377042770386,0.005207091936956307
base,R_t,hurdle,osi_target_t06h,magnitude,pre_event_mean_osi,5224.925382614136,0.012691229331241194
base,R_t,hurdle,osi_target_t06h,magnitude,pre_event_max_outage_pct,1671.6085033416748,0.00406030044726646
base,R_t,hurdle,osi_target_t06h,magnitude,storm_onset_max_osi,1270.9356861114502,0.0030870749487390296
base,R_t,hurdle,osi_target_t06h,magnitude,storm_onset_mean_osi,1693.6548957824707,0.0041138506517007095
base,R_t,hurdle,osi_target_t06h,magnitude,osi_trend_last6h,2510.344306945801,0.006097571346346197
base,R_t,hurdle,osi_target_t06h,magnitude,is_worsening,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,frac_zero_72h,3838.5442428588867,0.00932373990379633
base,R_t,hurdle,osi_target_t06h,magnitude,hours_since_peak,2737.2903966903687,0.006648818428335284
base,R_t,hurdle,osi_target_t06h,magnitude,gust_mean_obs,2157.9605960845947,0.005241639029682982
base,R_t,hurdle,osi_target_t06h,magnitude,gust_max_obs,2838.768096923828,0.0068953055398938866
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt30_obs,1391.028902053833,0.0033787787402845652
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt40_obs,444.07100677490234,0.0010786387505338382
base,R_t,hurdle,osi_target_t06h,magnitude,cumul_gust_obs,234.40380477905273,0.0005693617084877986
base,R_t,hurdle,osi_target_t06h,magnitude,gust_last_obs,1935.3384943008423,0.004700894819757644
base,R_t,hurdle,osi_target_t06h,magnitude,gust_max_last6h_obs,3089.0324096679688,0.007503192074892068
base,R_t,hurdle,osi_target_t06h,magnitude,gust_trend_last6h_obs,3446.420343399048,0.008371279539316346
base,R_t,hurdle,osi_target_t06h,magnitude,gust_t,856.7062072753906,0.0020809206160548126
base,R_t,hurdle,osi_target_t06h,magnitude,wind_speed_t,761.9308948516846,0.00185071345770732
base,R_t,hurdle,osi_target_t06h,magnitude,wind_sin_t,6287.860849380493,0.015273076302286826
base,R_t,hurdle,osi_target_t06h,magnitude,wind_cos_t,1232.9616041183472,0.0029948367351902835
base,R_t,hurdle,osi_target_t06h,magnitude,t2m_t,5035.0132846832275,0.012229937004342469
base,R_t,hurdle,osi_target_t06h,magnitude,d2m_t,1624.6633882522583,0.0039462717907876935
base,R_t,hurdle,osi_target_t06h,magnitude,tp_t,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,rain_t,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,csnow_t,38.70909881591797,9.402355331488037e-05
base,R_t,hurdle,osi_target_t06h,magnitude,sdwe_t,260.16920471191406,0.0006319453006759587
base,R_t,hurdle,osi_target_t06h,magnitude,r2_t,1542.4698810577393,0.0037466255618069533
base,R_t,hurdle,osi_target_t06h,magnitude,vpd_t,1060.8639087677002,0.0025768152020329282
base,R_t,hurdle,osi_target_t06h,magnitude,soil_moist_t,3113.371530532837,0.007562311266458837
base,R_t,hurdle,osi_target_t06h,magnitude,blh_t,3157.1246547698975,0.007668586647060159
base,R_t,hurdle,osi_target_t06h,magnitude,tcc_t,837.9902172088623,0.002035459886053593
base,R_t,hurdle,osi_target_t06h,magnitude,lcc_t,1158.4651975631714,0.0028138865951000363
base,R_t,hurdle,osi_target_t06h,magnitude,mcc_t,763.6243228912354,0.001854826757330202
base,R_t,hurdle,osi_target_t06h,magnitude,hcc_t,477.3521022796631,0.0011594778026763465
base,R_t,hurdle,osi_target_t06h,magnitude,sp_t,20825.39695072174,0.05058443312802031
base,R_t,hurdle,osi_target_t06h,magnitude,mslma_t,5335.62425327301,0.012960114463824328
base,R_t,hurdle,osi_target_t06h,magnitude,sdswrf_t,414.9135961532593,0.0010078160386658842
base,R_t,hurdle,osi_target_t06h,magnitude,direct_rad_t,340.31629943847656,0.0008266208385873936
base,R_t,hurdle,osi_target_t06h,magnitude,diffuse_rad_t,829.8808088302612,0.002015762310693766
base,R_t,hurdle,osi_target_t06h,magnitude,et0_t,202.89149856567383,0.000492819006798498
base,R_t,hurdle,osi_target_t06h,magnitude,temp_c_t,244.38590049743652,0.0005936080003850862
base,R_t,hurdle,osi_target_t06h,magnitude,dewpoint_c_t,3054.1816120147705,0.00741854025060666
base,R_t,hurdle,osi_target_t06h,magnitude,icing_risk_t,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,gust_exceed_30,330.7332000732422,0.0008033437000940948
base,R_t,hurdle,osi_target_t06h,magnitude,soil_moist_x_gust,609.1553983688354,0.0014796251224538134
base,R_t,hurdle,osi_target_t06h,magnitude,is_snowing,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,gust_x_hso,949.8392944335938,0.0023071388451962717
base,R_t,hurdle,osi_target_t06h,magnitude,gust_x_phase,1014.0256032943726,0.0024630459837725665
base,R_t,hurdle,osi_target_t06h,magnitude,soil_gust_x_phase,1741.0788917541504,0.004229042499355253
base,R_t,hurdle,osi_target_t06h,magnitude,gust_exceed30_x_hso,59.81119918823242,0.0001452800929942894
base,R_t,hurdle,osi_target_t06h,magnitude,gust_max_next_1h,233.64579963684082,0.0005675205305972813
base,R_t,hurdle,osi_target_t06h,magnitude,gust_mean_next_1h,981.9106044769287,0.002385039354946645
base,R_t,hurdle,osi_target_t06h,magnitude,wind_speed_max_next_1h,805.6876983642578,0.001956997775188288
base,R_t,hurdle,osi_target_t06h,magnitude,total_tp_next_1h,229.10310173034668,0.0005564864168651112
base,R_t,hurdle,osi_target_t06h,magnitude,min_t2m_next_1h,1882.4505786895752,0.00457243123095552
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt30_next_1h,51.267398834228516,0.00012452738903916558
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt40_next_1h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,gust_peak4h_mean_next_1h,12.677900314331055,3.0794342224135197e-05
base,R_t,hurdle,osi_target_t06h,magnitude,gust_max_next_6h,7930.756837844849,0.01926363467970531
base,R_t,hurdle,osi_target_t06h,magnitude,gust_mean_next_6h,3551.381269454956,0.008626227330116856
base,R_t,hurdle,osi_target_t06h,magnitude,wind_speed_max_next_6h,4788.089866638184,0.011630165429404548
base,R_t,hurdle,osi_target_t06h,magnitude,total_tp_next_6h,1707.6189975738525,0.004147769149145462
base,R_t,hurdle,osi_target_t06h,magnitude,min_t2m_next_6h,2397.249478340149,0.005822866484380565
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt30_next_6h,141.06569862365723,0.00034264549269196783
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt40_next_6h,130.9527006149292,0.00031808124199812565
base,R_t,hurdle,osi_target_t06h,magnitude,gust_peak4h_mean_next_6h,2422.7918090820312,0.005884908246388936
base,R_t,hurdle,osi_target_t06h,magnitude,gust_max_next_24h,1714.8693027496338,0.00416537998163955
base,R_t,hurdle,osi_target_t06h,magnitude,gust_mean_next_24h,3040.3953952789307,0.007385053832066229
base,R_t,hurdle,osi_target_t06h,magnitude,wind_speed_max_next_24h,1809.306679725647,0.004394766302185206
base,R_t,hurdle,osi_target_t06h,magnitude,total_tp_next_24h,2298.8081254959106,0.005583754594135964
base,R_t,hurdle,osi_target_t06h,magnitude,min_t2m_next_24h,3416.2680521011353,0.0082980402840731
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt30_next_24h,956.2719020843506,0.0023227635083092227
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt40_next_24h,71.25569915771484,0.00017307853279160864
base,R_t,hurdle,osi_target_t06h,magnitude,gust_peak4h_mean_next_24h,1378.8238105773926,0.0033491328403734005
base,R_t,hurdle,osi_target_t06h,magnitude,gust_max_next_48h,1248.873908996582,0.0030334873752683755
base,R_t,hurdle,osi_target_t06h,magnitude,gust_mean_next_48h,1953.6820964813232,0.004745451027738755
base,R_t,hurdle,osi_target_t06h,magnitude,wind_speed_max_next_48h,1011.0282917022705,0.0024557655795549044
base,R_t,hurdle,osi_target_t06h,magnitude,total_tp_next_48h,2359.375389099121,0.00573087115103682
base,R_t,hurdle,osi_target_t06h,magnitude,min_t2m_next_48h,4763.447914123535,0.011570310666392317
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt30_next_48h,468.4408016204834,0.0011378324485280147
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt40_next_48h,243.97590351104736,0.0005926121266838662
base,R_t,hurdle,osi_target_t06h,magnitude,gust_peak4h_mean_next_48h,1334.2268981933594,0.003240807916841601
base,R_t,hurdle,osi_target_t06h,magnitude,gust_change_1h,65.64929962158203,0.0001594607110955547
base,R_t,hurdle,osi_target_t06h,magnitude,gust_change_3h,912.7872982025146,0.0022171403577702867
base,R_t,hurdle,osi_target_t06h,magnitude,pressure_change_3h,1347.5237112045288,0.0032731055844524926
base,R_t,hurdle,osi_target_t06h,magnitude,pressure_change_6h,1021.5949840545654,0.002481431843873602
base,R_t,hurdle,osi_target_t06h,magnitude,temp_change_6h,2666.959981918335,0.006477987391053252
base,R_t,hurdle,osi_target_t06h,magnitude,wind_change_1h,133.4409990310669,0.00032412526435849243
base,R_t,hurdle,osi_target_t06h,magnitude,cumul_gust_since_onset,47806.72320461273,0.11612148372181208
base,R_t,hurdle,osi_target_t06h,magnitude,cumul_tp_since_onset,4596.08353805542,0.011163786262115019
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt30_since_onset,7802.706706047058,0.01895260371379928
base,R_t,hurdle,osi_target_t06h,magnitude,gust_at_t1h,225.3838005065918,0.0005474523156433589
base,R_t,hurdle,osi_target_t06h,magnitude,wind_speed_at_t1h,640.2905101776123,0.0015552516271946956
base,R_t,hurdle,osi_target_t06h,magnitude,t2m_at_t1h,1139.6866912841797,0.002768274014587815
base,R_t,hurdle,osi_target_t06h,magnitude,tp_at_t1h,27.149900436401367,6.59465135914232e-05
base,R_t,hurdle,osi_target_t06h,magnitude,gust_at_t6h,1563.3805084228516,0.0037974170177450268
base,R_t,hurdle,osi_target_t06h,magnitude,wind_speed_at_t6h,1388.833604812622,0.0033734464113615234
base,R_t,hurdle,osi_target_t06h,magnitude,t2m_at_t6h,4917.959808349609,0.011945616673737917
base,R_t,hurdle,osi_target_t06h,magnitude,tp_at_t6h,122.48180103302002,0.0002975056124219312
base,R_t,hurdle,osi_target_t06h,magnitude,gust_at_t24h,874.9901065826416,0.0021253318070643093
base,R_t,hurdle,osi_target_t06h,magnitude,wind_speed_at_t24h,771.3158988952637,0.001873509427002502
base,R_t,hurdle,osi_target_t06h,magnitude,t2m_at_t24h,3553.9328784942627,0.00863242513259443
base,R_t,hurdle,osi_target_t06h,magnitude,tp_at_t24h,221.86009979248047,0.0005388933237759821
base,R_t,hurdle,osi_target_t06h,magnitude,gust_at_t48h,1793.209213256836,0.004355665908658546
base,R_t,hurdle,osi_target_t06h,magnitude,wind_speed_at_t48h,1452.1886129379272,0.0035273343386564033
base,R_t,hurdle,osi_target_t06h,magnitude,t2m_at_t48h,9533.51293373108,0.02315669413709415
base,R_t,hurdle,osi_target_t06h,magnitude,tp_at_t48h,86.55010223388672,0.00021022830292421552
base,R_t,hurdle,osi_target_t06h,magnitude,hour_of_day,3438.476348876953,0.008351983750591496
base,R_t,hurdle,osi_target_t06h,magnitude,hour_sin,1325.8924884796143,0.0032205638181661204
base,R_t,hurdle,osi_target_t06h,magnitude,hour_cos,2887.630602836609,0.00701399149669275
base,R_t,hurdle,osi_target_t06h,magnitude,days_since_onset,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,hours_since_obs,9023.764549255371,0.02191852647442522
base,R_t,hurdle,osi_target_t06h,magnitude,storm_phase,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,log_customers,18049.922271728516,0.043842865914187165
base,R_t,hurdle,osi_target_t06h,magnitude,rural_urban_code,5182.189491271973,0.012587424787064712
base,R_t,hurdle,osi_target_t06h,magnitude,is_metro,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,pop_density,23412.182090759277,0.05686767758393214
base,R_t,hurdle,osi_target_t06h,magnitude,n_utilities,851.7820014953613,0.0020689598280526486
base,R_t,hurdle,osi_target_t06h,magnitude,pct_forest,4363.3994216918945,0.010598601639128262
base,R_t,hurdle,osi_target_t06h,magnitude,pct_developed,2834.741012573242,0.00688552384019735
base,R_t,hurdle,osi_target_t06h,magnitude,pct_agriculture,4346.7801723480225,0.01055823384642485
base,R_t,hurdle,osi_target_t06h,magnitude,pct_water,3557.1763954162598,0.008640303564166639
base,R_t,hurdle,osi_target_t06h,magnitude,pct_wetland,4202.022205352783,0.010206619914717052
base,R_t,hurdle,osi_target_t06h,magnitude,pct_unmapped,2821.4372720718384,0.006853209345864387
base,R_t,hurdle,osi_target_t06h,magnitude,pct_forest_classified,2175.487995147705,0.00528421269816642
base,R_t,hurdle,osi_target_t06h,magnitude,tree_canopy_pct,3794.585606575012,0.009216965338933904
base,R_t,hurdle,osi_target_t06h,magnitude,tree_canopy_std,5963.283732414246,0.014484685593244626
base,R_t,hurdle,osi_target_t06h,magnitude,forest_x_customers,2208.877329826355,0.005365314660891924
base,R_t,hurdle,osi_target_t06h,magnitude,window_len_next_1h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,is_full_next_1h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,tp_rate_next_1h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt30_frac_next_1h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,has_weather_at_t1h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,window_len_next_6h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,is_full_next_6h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,tp_rate_next_6h,228.18430042266846,0.0005542546686100281
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt30_frac_next_6h,36.73910140991211,8.923847275760325e-05
base,R_t,hurdle,osi_target_t06h,magnitude,has_weather_at_t6h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,window_len_next_24h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,is_full_next_24h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,tp_rate_next_24h,571.5861911773682,0.0013883703409316944
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt30_frac_next_24h,111.02949714660645,0.00026968821708128787
base,R_t,hurdle,osi_target_t06h,magnitude,has_weather_at_t24h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,window_len_next_48h,1914.6400146484375,0.0046506186659678135
base,R_t,hurdle,osi_target_t06h,magnitude,is_full_next_48h,0.0,0.0
base,R_t,hurdle,osi_target_t06h,magnitude,tp_rate_next_48h,4529.44389629364,0.011001920031648899
base,R_t,hurdle,osi_target_t06h,magnitude,gust_gt30_frac_next_48h,20.349899291992188,4.9429459728115836e-05
base,R_t,hurdle,osi_target_t06h,magnitude,has_weather_at_t48h,0.0,0.0
base,R_t,hurdle,osi_target_t24h,classification,last_osi,4912.67782497406,0.030080432082566732
base,R_t,hurdle,osi_target_t24h,classification,last_P_t,2409.4609270095825,0.014753181127014516
base,R_t,hurdle,osi_target_t24h,classification,last_N_t,252.2275195121765,0.0015443945319333784
base,R_t,hurdle,osi_target_t24h,classification,last_D_t,2229.3813276290894,0.013650549863249655
base,R_t,hurdle,osi_target_t24h,classification,last_R_t,769.0780282020569,0.004709081323412139
base,R_t,hurdle,osi_target_t24h,classification,last_outage_pct,314.9394702911377,0.0019283811566173958
base,R_t,hurdle,osi_target_t24h,classification,osi_mean_72h,1157.6387276649475,0.007088246851167833
base,R_t,hurdle,osi_target_t24h,classification,osi_max_72h,313.81326627731323,0.0019214853851958005
base,R_t,hurdle,osi_target_t24h,classification,osi_std_72h,270.28874111175537,0.001654983780610028
base,R_t,hurdle,osi_target_t24h,classification,outage_pct_mean_72h,961.6576957702637,0.005888250773792148
base,R_t,hurdle,osi_target_t24h,classification,outage_pct_max_72h,173.48065996170044,0.0010622258156414597
base,R_t,hurdle,osi_target_t24h,classification,N_t_mean_72h,729.400680065155,0.00446613606659495
base,R_t,hurdle,osi_target_t24h,classification,N_t_max_72h,329.33537769317627,0.0020165276075555312
base,R_t,hurdle,osi_target_t24h,classification,R_t_mean_72h,448.2940945625305,0.0027449143918928066
base,R_t,hurdle,osi_target_t24h,classification,R_t_max_72h,608.020369052887,0.003722921809188474
base,R_t,hurdle,osi_target_t24h,classification,pre_event_mean_osi,1035.735791683197,0.006341832549822133
base,R_t,hurdle,osi_target_t24h,classification,pre_event_max_outage_pct,477.78096866607666,0.0029254631568229796
base,R_t,hurdle,osi_target_t24h,classification,storm_onset_max_osi,250.78653192520142,0.0015355713339167132
base,R_t,hurdle,osi_target_t24h,classification,storm_onset_mean_osi,481.4003338813782,0.002947624607954055
base,R_t,hurdle,osi_target_t24h,classification,osi_trend_last6h,960.7469367980957,0.005882674176998722
base,R_t,hurdle,osi_target_t24h,classification,is_worsening,36.94919967651367,0.00022624074506258403
base,R_t,hurdle,osi_target_t24h,classification,frac_zero_72h,4537.084443569183,0.027780665722441002
base,R_t,hurdle,osi_target_t24h,classification,hours_since_peak,839.9880094528198,0.005143264665162402
base,R_t,hurdle,osi_target_t24h,classification,gust_mean_obs,794.9097175598145,0.00486724931345494
base,R_t,hurdle,osi_target_t24h,classification,gust_max_obs,1193.5288038253784,0.007308002560140604
base,R_t,hurdle,osi_target_t24h,classification,gust_gt30_obs,475.0011405944824,0.0029084422096964002
base,R_t,hurdle,osi_target_t24h,classification,gust_gt40_obs,307.42991733551025,0.001882400002204246
base,R_t,hurdle,osi_target_t24h,classification,cumul_gust_obs,154.78826665878296,0.0009477718890373876
base,R_t,hurdle,osi_target_t24h,classification,gust_last_obs,1756.0144581794739,0.010752114330955907
base,R_t,hurdle,osi_target_t24h,classification,gust_max_last6h_obs,1392.1465101242065,0.008524143051655256
base,R_t,hurdle,osi_target_t24h,classification,gust_trend_last6h_obs,962.0017075538635,0.005890357165349024
base,R_t,hurdle,osi_target_t24h,classification,gust_t,242.32705879211426,0.0014837737978070722
base,R_t,hurdle,osi_target_t24h,classification,wind_speed_t,225.87421083450317,0.001383032655565299
base,R_t,hurdle,osi_target_t24h,classification,wind_sin_t,461.11424255371094,0.0028234124340352695
base,R_t,hurdle,osi_target_t24h,classification,wind_cos_t,466.0936131477356,0.0028539012273784965
